0.000000,0.000000
0.000858,0.010000
0.006258,0.020000
0.023020,0.030000
0.058499,0.040000
0.117624,0.050000
0.201151,0.060000
0.305064,0.070000
0.420922,0.080000
0.536961,0.090000
0.639677,0.100000
0.715640,0.110000
0.753277,0.120000
0.744424,0.130000
0.685455,0.140000
0.577896,0.150000
0.428453,0.160000
0.248480,0.170000
0.052942,0.180000
-0.141007,0.190000
-0.315675,0.200000
-0.454560,0.210000
-0.543973,0.220000
-0.574399,0.230000
-0.541470,0.240000
-0.446454,0.250000
-0.296214,0.260000
-0.102650,0.270000
0.118339,0.280000
0.348265,0.290000
0.567709,0.300000
0.758062,0.310000
0.903216,0.320000
0.991024,0.330000
1.014406,0.340000
0.972004,0.350000
0.868324,0.360000
0.713345,0.370000
0.521639,0.380000
0.311076,0.390000
0.101230,0.400000
-0.088368,0.410000
-0.239974,0.420000
-0.339227,0.430000
-0.376426,0.440000
-0.347408,0.450000
-0.253921,0.460000
-0.103469,0.470000
0.091349,0.480000
0.313972,0.490000
0.545343,0.500000
0.765621,0.510000
0.955945,0.520000
1.100123,0.530000
1.186078,0.540000
1.206926,0.550000
1.161593,0.560000
1.054912,0.570000
0.897189,0.580000
0.703286,0.590000
0.491291,0.600000
0.280907,0.610000
0.091686,0.620000
-0.058713,0.630000
-0.156102,0.640000
-0.191035,0.650000
-0.159646,0.660000
-0.064002,0.670000
0.088090,0.680000
0.283772,0.690000
0.506292,0.700000
0.736491,0.710000
0.954520,0.720000
1.141613,0.730000
1.281758,0.740000
1.363136,0.750000
1.379169,0.760000
1.329110,0.770000
1.218112,0.780000
1.056765,0.790000
0.860150,0.800000
0.646493,0.810000
0.435535,0.820000
0.246771,0.830000
0.097709,0.840000
0.002301,0.850000
-0.030298,0.860000
0.003450,0.870000
0.101150,0.880000
0.254688,0.890000
0.450956,0.900000
0.673022,0.910000
0.901642,0.920000
1.116981,0.930000
1.300385,0.940000
1.436043,0.950000
1.512405,0.960000
1.523209,0.970000
1.468041,0.980000
1.352377,0.990000
1.187086,1.000000
0.987465,1.010000
0.771870,1.020000
0.560076,1.030000
0.371513,1.040000
0.223526,1.050000
0.129829,1.060000
0.099281,1.070000
0.135090,1.080000
0.234531,1.090000
0.389185,1.100000
0.585694,1.110000
0.806955,1.120000
1.033645,1.130000
1.245949,1.140000
1.425331,1.150000
1.556185,1.160000
1.627233,1.170000
1.632531,1.180000
1.572001,1.190000
1.451436,1.200000
1.281985,1.210000
1.079156,1.220000
0.861429,1.230000
0.648608,1.240000
0.460050,1.250000
0.312936,1.260000
0.220738,1.270000
0.192012,1.280000
0.229638,1.290000
0.330560,1.300000
0.486059,1.310000
0.682534,1.320000
0.902714,1.330000
1.127200,1.340000
1.336203,1.350000
1.511308,1.360000
1.637120,1.370000
1.702638,1.380000
1.702238,1.390000
1.636176,1.400000
1.510563,1.410000
1.336822,1.420000
1.130668,1.430000
0.910700,1.440000
0.696745,1.450000
0.508083,1.460000
0.361725,1.470000
0.270895,1.480000
0.243849,1.490000
0.283135,1.500000
0.385367,1.510000
0.541528,1.520000
0.737776,1.530000
0.956678,1.540000
1.178767,1.550000
1.384287,1.560000
1.554948,1.570000
1.675568,1.580000
1.735426,1.590000
1.729218,1.600000
1.657534,1.610000
1.526803,1.620000
1.348722,1.630000
1.139206,1.640000
0.916970,1.650000
0.701855,1.660000
0.513061,1.670000
0.367424,1.680000
0.277918,1.690000
0.252494,1.700000
0.293368,1.710000
0.396827,1.720000
0.553557,1.730000
0.749476,1.740000
0.966995,1.750000
1.186586,1.760000
1.388526,1.770000
1.554660,1.780000
1.670025,1.790000
1.724180,1.800000
1.712148,1.810000
1.634850,1.820000
1.499033,1.830000
1.316659,1.840000
1.103842,1.850000
0.879407,1.860000
0.663207,1.870000
0.474350,1.880000
0.329496,1.890000
0.241362,1.900000
0.217593,1.910000
0.260073,1.920000
0.364761,1.930000
0.522051,1.940000
0.717630,1.950000
0.933755,1.960000
1.150839,1.970000
1.349202,1.980000
1.510826,1.990000
1.620969,2.000000
1.669479,2.010000
1.651700,2.020000
1.568889,2.030000
1.428106,2.040000
1.241579,2.050000
1.025613,2.060000
0.799138,2.070000
0.582012,2.080000
0.393250,2.090000
0.249327,2.100000
0.162704,2.110000
0.140715,2.120000
0.184912,2.130000
0.290929,2.140000
0.448868,2.150000
0.644187,2.160000
0.858995,2.170000
1.073654,2.180000
1.268530,2.190000
1.425749,2.200000
1.530795,2.210000
1.573803,2.220000
1.550445,2.230000
1.462310,2.240000
1.316767,2.250000
1.126309,2.260000
0.907428,2.270000
0.679154,2.280000
0.461344,2.290000
0.272916,2.300000
0.130155,2.310000
0.045261,2.320000
0.025255,2.330000
0.071359,2.340000
0.178880,2.350000
0.337635,2.360000
0.532853,2.370000
0.746503,2.380000
0.958898,2.390000
1.150458,2.400000
1.303458,2.410000
1.403611,2.420000
1.441346,2.430000
1.412658,2.440000
1.319471,2.450000
1.169464,2.460000
0.975385,2.470000
0.753914,2.480000
0.524171,2.490000
0.306007,2.500000
0.118237,2.510000
-0.023048,2.520000
-0.105914,2.530000
-0.123650,2.540000
-0.075370,2.550000
0.033909,2.560000
0.193718,2.570000
0.389067,2.580000
0.601787,2.590000
0.812153,2.600000
1.000644,2.610000
1.149687,2.620000
1.245229,2.630000
1.277991,2.640000
1.244296,2.650000
1.146402,2.660000
0.992292,2.670000
0.794969,2.680000
0.571293,2.690000
0.340470,2.700000
0.122343,2.710000
-0.064385,2.720000
-0.203820,2.730000
-0.284296,2.740000
-0.299419,2.750000
-0.248635,2.760000
-0.137283,2.770000
0.023885,2.780000
0.219664,2.790000
0.431752,2.800000
0.640388,2.810000
0.826115,2.820000
0.971519,2.830000
1.062785,2.840000
1.090929,2.850000
1.052605,2.860000
0.950400,2.870000
0.792603,2.880000
0.592468,2.890000
0.367028,2.900000
0.135573,2.910000
-0.082072,2.920000
-0.267320,2.930000
-0.404478,2.940000
-0.482152,2.950000
-0.494264,2.960000
-0.440596,2.970000
-0.326805,2.980000
-0.163923,2.990000
0.032631,3.000000
0.244428,3.010000
0.451677,3.020000
0.634990,3.030000
0.777116,3.040000
0.864484,3.050000
0.888409,3.060000
0.845873,3.070000
0.739795,3.080000
0.578768,3.090000
0.376291,3.100000
0.149566,3.110000
-0.082040,3.120000
-0.298725,3.130000
-0.482022,3.140000
-0.616444,3.150000
-0.690873,3.160000
-0.699551,3.170000
-0.642591,3.180000
-0.525971,3.190000
-0.361000,3.200000
-0.163303,3.210000
0.048568,3.220000
0.254798,3.230000
0.436075,3.240000
0.575315,3.250000
0.659191,3.260000
0.679322,3.270000
0.633019,3.280000
0.523532,3.290000
0.359752,3.300000
0.155423,3.310000
-0.072090,3.320000
-0.303348,3.330000
-0.518578,3.340000
-0.699437,3.350000
-0.830650,3.360000
-0.901378,3.370000
-0.906182,3.380000
-0.845511,3.390000
-0.725659,3.400000
-0.558208,3.410000
-0.358988,3.420000
-0.146665,3.430000
0.058925,3.440000
0.238550,3.450000
0.375300,3.460000
0.456097,3.470000
0.472863,3.480000
0.423241,3.490000
0.310809,3.500000
0.144757,3.510000
-0.060934,3.520000
-0.288736,3.530000
-0.519148,3.540000
-0.732429,3.550000
-0.910368,3.560000
-1.037907,3.570000
-1.104485,3.580000
-1.104987,3.590000
-1.040194,3.600000
-0.916717,3.610000
-0.746407,3.620000
-0.545293,3.630000
-0.332155,3.640000
-0.126840,3.650000
0.051506,3.660000
0.186149,3.670000
0.264265,3.680000
0.278081,3.690000
0.225572,3.700000
0.110644,3.710000
-0.057218,3.720000
-0.263797,3.730000
-0.491413,3.740000
-0.720502,3.750000
-0.931363,3.760000
-1.105921,3.770000
-1.229338,3.780000
-1.291338,3.790000
-1.287129,3.800000
-1.217827,3.810000
-1.090357,3.820000
-0.916836,3.830000
-0.713489,3.840000
-0.499200,3.850000
-0.293825,3.860000
-0.116418,3.870000
0.016469,3.880000
0.092268,3.890000
0.103515,3.900000
0.048519,3.910000
-0.068490,3.920000
-0.237735,3.930000
-0.444767,3.940000
-0.671755,3.950000
-0.899083,3.960000
-1.107094,3.970000
-1.277854,3.980000
-1.396748,3.990000
-1.453791,4.000000
-1.444512,4.010000
-1.370362,4.020000
-1.238578,4.030000
-1.061539,4.040000
-0.855662,4.050000
-0.639931,4.060000
-0.434205,4.070000
-0.257441,4.080000
-0.126004,4.090000
-0.052202,4.100000
-0.043188,4.110000
-0.100323,4.120000
-0.219049,4.130000
-0.389300,4.140000
-0.596402,4.150000
-0.822379,4.160000
-1.047563,4.170000
-1.252351,4.180000
-1.418953,4.190000
-1.532984,4.200000
-1.584746,4.210000
-1.570098,4.220000
-1.490821,4.230000
-1.354464,4.240000
-1.173665,4.250000
-0.965026,4.260000
-0.747626,4.270000
-0.541322,4.280000
-0.364969,4.290000
-0.234741,4.300000
-0.162682,4.310000
-0.155632,4.320000
-0.214619,4.330000
-0.334762,4.340000
-0.505710,4.350000
-0.712563,4.360000
-0.937207,4.370000
-1.159931,4.380000
-1.361189,4.390000
-1.523342,4.400000
-1.632237,4.410000
-1.678469,4.420000
-1.658224,4.430000
-1.573616,4.440000
-1.432500,4.450000
-1.247772,4.460000
-1.036214,4.470000
-0.816996,4.480000
-0.609965,4.490000
-0.433869,4.500000
-0.304686,4.510000
-0.234194,4.520000
-0.228918,4.530000
-0.289551,4.540000
-0.410888,4.550000
-0.582296,4.560000
-0.788659,4.570000
-1.011730,4.580000
-1.231760,4.590000
-1.429262,4.600000
-1.586756,4.610000
-1.690324,4.620000
-1.730858,4.630000
-1.704872,4.640000
-1.614812,4.650000
-1.468840,4.660000
-1.280101,4.670000
-1.065555,4.680000
-0.844457,4.690000
-0.636637,4.700000
-0.460732,4.710000
-0.332518,4.720000
-0.263502,4.730000
-0.259896,4.740000
-0.322057,4.750000
-0.444462,4.760000
-0.616194,4.770000
-0.821925,4.780000
-1.043279,4.790000
-1.260475,4.800000
-1.454094,4.810000
-1.606816,4.820000
-1.704962,4.830000
-1.739723,4.840000
-1.707941,4.850000
-1.612393,4.860000
-1.461545,4.870000
-1.268793,4.880000
-1.051266,4.890000
-0.828300,4.900000
-0.619705,4.910000
-0.444001,4.920000
-0.316759,4.930000
-0.249213,4.940000
-0.247256,4.950000
-0.310915,4.960000
-0.434345,4.970000
-0.606351,4.980000
-0.811393,4.990000
-1.030970,5.000000
-1.245275,5.010000
-1.434962,5.020000
-1.582875,5.030000
-1.675585,5.040000
-1.704581,5.050000
-1.667037,5.060000
-1.566062,5.070000
-1.410422,5.080000
-1.213757,5.090000
-0.993365,5.100000
-0.768652,5.110000
-0.559405,5.120000
-0.384018,5.130000
-0.257855,5.140000
-0.191871,5.150000
-0.191640,5.160000
-0.256853,5.170000
-0.381348,5.180000
-0.553658,5.190000
-0.758038,5.200000
-0.975868,5.210000
-1.187320,5.220000
-1.373127,5.230000
-1.516306,5.240000
-1.603674,5.250000
-1.627022,5.260000
-1.583856,5.270000
-1.477612,5.280000
-1.317356,5.290000
-1.116967,5.300000
-0.893906,5.310000
-0.667649,5.320000
-0.457948,5.330000
-0.283073,5.340000
-0.158171,5.350000
-0.093921,5.360000
-0.095575,5.370000
-0.162489,5.380000
-0.288184,5.390000
-0.460924,5.400000
-0.664761,5.410000
-0.880963,5.420000
-1.089688,5.430000
-1.271753,5.440000
-1.410350,5.450000
-1.492546,5.460000
-1.510439,5.470000
-1.461864,5.480000
-1.350588,5.490000
-1.185971,5.500000
-0.982131,5.510000
-0.756685,5.520000
-0.529170,5.530000
-0.319305,5.540000
-0.145223,5.550000
-0.021856,5.560000
0.040403,5.570000
0.036623,5.580000
-0.032219,5.590000
-0.159329,5.600000
-0.332703,5.610000
-0.536197,5.620000
-0.750972,5.630000
-0.957174,5.640000
-1.135711,5.650000
-1.269953,5.660000
-1.347224,5.670000
-1.359930,5.680000
-1.306238,5.690000
-1.190243,5.700000
-1.021598,5.710000
-0.814655,5.720000
-0.587180,5.730000
-0.358771,5.740000
-0.149100,5.750000
0.023835,5.760000
0.145327,5.770000
0.205266,5.780000
0.199047,5.790000
0.127978,5.800000
-0.000834,5.810000
-0.175120,5.820000
-0.378544,5.830000
-0.592163,5.840000
-0.796119,5.850000
-0.971412,5.860000
-1.101599,5.870000
-1.174263,5.880000
-1.182118,5.890000
-1.123667,5.900000
-1.003330,5.910000
-0.831051,5.920000
-0.621410,5.930000
-0.392322,5.940000
-0.163435,5.950000
0.045625,5.960000
0.217007,5.970000
0.336226,5.980000
0.393464,5.990000
0.384441,6.000000
0.310797,6.010000
0.179951,6.020000
0.004433,6.030000
-0.199235,6.040000
-0.412011,6.050000
-0.614040,6.060000
-0.786421,6.070000
-0.912901,6.080000
-0.981324,6.090000
-0.984718,6.100000
-0.921918,6.110000
-0.797668,6.120000
-0.622201,6.130000
-0.410323,6.140000
-0.180090,6.150000
0.048806,6.160000
0.256791,6.170000
0.426162,6.180000
0.542668,6.190000
0.596780,6.200000
0.584545,6.210000
0.507937,6.220000
0.374681,6.230000
0.197565,6.240000
-0.006706,6.250000
-0.218998,6.260000
-0.419461,6.270000
-0.589300,6.280000
-0.712457,6.290000
-0.777042,6.300000
-0.776397,6.310000
-0.709689,6.320000
-0.581987,6.330000
-0.403809,6.340000
-0.190179,6.350000
0.040710,6.360000
0.269123,6.370000
0.475548,6.380000
0.642434,6.390000
0.755765,6.400000
0.806306,6.410000
0.790432,6.420000
0.710448,6.430000
0.574388,6.440000
0.395292,6.450000
0.190045,6.460000
-0.022134,6.470000
-0.221408,6.480000
-0.389093,6.490000
-0.509328,6.500000
-0.570493,6.510000
-0.566244,6.520000
-0.496083,6.530000
-0.365402,6.540000
-0.184998,6.550000
0.029887,6.560000
0.260928,6.570000
0.488356,6.580000
0.692724,6.590000
0.856641,6.600000
0.966329,6.610000
1.012850,6.620000
0.992907,6.630000
0.909138,6.640000
0.769879,6.650000
0.588422,6.660000
0.381823,6.670000
0.169383,6.680000
-0.029077,6.690000
-0.194991,6.700000
-0.312700,6.710000
-0.370856,6.720000
-0.363433,6.730000
-0.290268,6.740000
-0.157071,6.750000
0.025079,6.760000
0.240729,6.770000
0.471429,6.780000
0.697383,6.790000
0.899212,6.800000
1.059690,6.810000
1.165282,6.820000
1.207349,6.830000
1.182924,6.840000
1.094976,6.850000
0.952143,6.860000
0.767962,6.870000
0.559659,6.880000
0.346610,6.890000
0.148610,6.900000
-0.015893,6.910000
-0.131449,6.920000
-0.186986,6.930000
-0.176797,6.940000
-0.101050,6.950000
0.034224,6.960000
0.217672,6.970000
0.433632,6.980000
0.663536,6.990000
0.887560,7.000000
1.086404,7.010000
1.243010,7.020000
1.344086,7.030000
1.381299,7.040000
1.352013,7.050000
1.259524,7.060000
1.112772,7.070000
0.925535,7.080000
0.715204,7.090000
0.501226,7.100000
0.303367,7.110000
0.139948,7.120000
0.026207,7.130000
-0.027061,7.140000
-0.014471,7.150000
0.063475,7.160000
0.200429,7.170000
0.384766,7.180000
0.600624,7.190000
0.829314,7.200000
1.050998,7.210000
1.246455,7.220000
1.398802,7.230000
1.494998,7.240000
1.527013,7.250000
1.492542,7.260000
1.395211,7.270000
1.244255,7.280000
1.053694,7.290000
0.841075,7.300000
0.625911,7.310000
0.427933,7.320000
0.265333,7.330000
0.153130,7.340000
0.101839,7.350000
0.116523,7.360000
0.196346,7.370000
0.334646,7.380000
0.519529,7.390000
0.734933,7.400000
0.962060,7.410000
1.181058,7.420000
1.372794,7.430000
1.520560,7.440000
1.611571,7.450000
1.638104,7.460000
1.598185,7.470000
1.495770,7.480000
1.340389,7.490000
1.146296,7.500000
0.931194,7.510000
0.714653,7.520000
0.516367,7.530000
0.354387,7.540000
0.243515,7.550000
0.193980,7.560000
0.210523,7.570000
0.291973,7.580000
0.431354,7.590000
0.616507,7.600000
0.831174,7.610000
1.056453,7.620000
1.272488,7.630000
1.460237,7.640000
1.603178,7.650000
1.688782,7.660000
1.709634,7.670000
1.664093,7.680000
1.556442,7.690000
1.396502,7.700000
1.198758,7.710000
0.981060,7.720000
0.763035,7.730000
0.564328,7.740000
0.402851,7.750000
0.293181,7.760000
0.245259,7.770000
0.263502,7.780000
0.346407,7.790000
0.486687,7.800000
0.671920,7.810000
0.885659,7.820000
1.108903,7.830000
1.321791,7.840000
1.505382,7.850000
1.643342,7.860000
1.723403,7.870000
1.738459,7.880000
1.687203,7.890000
1.574244,7.900000
1.409692,7.910000
1.208257,7.920000
0.987935,7.930000
0.768400,7.940000
0.569248,7.950000
0.408244,7.960000
0.299736,7.970000
0.253375,7.980000
0.273251,7.990000
0.357528,8.000000
0.498610,8.010000
0.683816,8.020000
0.896516,8.030000
1.117614,8.040000
1.327256,8.050000
1.506603,8.060000
1.639513,8.070000
1.713983,8.080000
1.723220,8.090000
1.666252,8.100000
1.548010,8.110000
1.378891,8.120000
1.173826,8.130000
0.950952,8.140000
0.729984,8.150000
0.530461,8.160000
0.369996,8.170000
0.262704,8.180000
0.217944,8.190000
0.239478,8.200000
0.325139,8.210000
0.467023,8.220000
0.652196,8.230000
0.863847,8.240000
1.082792,8.250000
1.289186,8.260000
1.464299,8.270000
1.592185,8.280000
1.661109,8.290000
1.664595,8.300000
1.602003,8.310000
1.478589,8.320000
1.305032,8.330000
1.096482,8.340000
0.871209,8.350000
0.648966,8.360000
0.449228,8.370000
0.289453,8.380000
0.183519,8.390000
0.140489,8.400000
0.163797,8.410000
0.250945,8.420000
0.393723,8.430000
0.578945,8.440000
0.789624,8.450000
1.006495,8.460000
1.209729,8.470000
1.380708,8.480000
1.503689,8.490000
1.567207,8.500000
1.565103,8.510000
1.497071,8.520000
1.368687,8.530000
1.190912,8.540000
0.979110,8.550000
0.751678,8.560000
0.528403,8.570000
0.328692,8.580000
0.169841,8.590000
0.065487,8.600000
0.024396,8.610000
0.049670,8.620000
0.138483,8.630000
0.282322,8.640000
0.467753,8.650000
0.677620,8.660000
0.892579,8.670000
1.092822,8.680000
1.259852,8.690000
1.378129,8.700000
1.436464,8.710000
1.429015,8.720000
1.355809,8.730000
1.222743,8.740000
1.041054,8.750000
0.826316,8.760000
0.597051,8.770000
0.373070,8.780000
0.173707,8.790000
0.016094,8.800000
-0.086377,8.810000
-0.125243,8.820000
-0.097727,8.830000
-0.006990,8.840000
0.138155,8.850000
0.324031,8.860000
0.533317,8.870000
0.746596,8.880000
0.944087,8.890000
1.107417,8.900000
1.221258,8.910000
1.274696,8.920000
1.262210,8.930000
1.184164,8.940000
1.046771,8.950000
0.861542,8.960000
0.644257,8.970000
0.413554,8.980000
0.189265,8.990000
-0.009354,9.000000
-0.165345,9.010000
-0.265562,9.020000
-0.301846,9.030000
-0.271752,9.040000
-0.178768,9.050000
-0.032005,9.060000
0.154619,9.070000
0.363622,9.080000
0.575519,9.090000
0.770564,9.100000
0.930510,9.110000
1.040245,9.120000
1.089137,9.130000
1.071987,9.140000
0.989491,9.150000
0.848180,9.160000
0.659835,9.170000
0.440436,9.180000
0.208735,9.190000
-0.015421,9.200000
-0.212861,9.210000
-0.366803,9.220000
-0.464354,9.230000
-0.497658,9.240000
-0.464604,9.250000
-0.369007,9.260000
-0.220273,9.270000
-0.032558,9.280000
0.176502,9.290000
0.387359,9.300000
0.580304,9.310000
0.737227,9.320000
0.843232,9.330000
0.887974,9.340000
0.866574,9.350000
0.780063,9.360000
0.635287,9.370000
0.444295,9.380000
0.223262,9.390000
-0.008953,9.400000
-0.232494,9.410000
-0.428279,9.420000
-0.579708,9.430000
-0.674143,9.440000
-0.704036,9.450000
-0.667608,9.460000
-0.569003,9.470000
-0.417918,9.480000
-0.228739,9.490000
-0.019257,9.500000
0.190926,9.510000
0.382145,9.520000
0.536428,9.530000
0.639105,9.540000
0.680113,9.550000
0.654900,9.560000
0.564831,9.570000
0.417063,9.580000
0.223910,9.590000
0.001738,9.600000
-0.230491,9.610000
-0.452918,9.620000
-0.646558,9.630000
-0.794995,9.640000
-0.885852,9.650000
-0.911891,9.660000
-0.871665,9.670000
-0.769643,9.680000
-0.615814,9.690000
-0.424792,9.700000
-0.214512,9.710000
-0.004627,9.720000
0.185246,9.730000
0.337281,9.740000
0.437034,9.750000
0.474732,9.760000
0.446150,9.770000
0.352984,9.780000
0.202702,9.790000
0.007878,9.800000
-0.214936,9.810000
-0.446682,9.820000
-0.667502,9.830000
-0.858512,9.840000
-1.003486,9.850000
-1.090310,9.860000
-1.112059,9.870000
-1.067617,9.880000
-0.961780,9.890000
-0.804823,9.900000
-0.611584,9.910000
-0.400140,9.920000
-0.190188,9.930000
-0.001290,9.940000
0.148877,9.950000
0.246100,9.960000
0.280899,9.970000
0.249374,9.980000
0.153552,9.990000
0.001211,10.000000
